id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21688780,7th district - central an high quality flat,157895106,Jörg,,Neubau,48.20019,16.35074,Entire home/apt,96,7,8,2018-05-28,0.13,1,290,0,
21237698,Der Tempel – das Wohnatelier mit Loftcharakter,95221011,Helena,,Innere Stadt,48.21536,16.37115,Entire home/apt,283,2,10,2022-10-06,0.16,1,322,1,
21698462,Cozy Room with big Balcony in the Heart of Vienna,55900236,Johannes,,Leopoldstadt,48.20972,16.39818,Private room,30,3,2,2017-11-21,0.03,1,0,0,
21706757,"Classic 19th Century, central & quiet (14)",29494065,Amadeus,,Hernals,48.22201,16.33124,Entire home/apt,50,5,24,2020-10-21,0.39,12,5,0,
21855313,Spacious sunny room (27m2) near Schönbrunn Castle,127675033,Tijmen,,Hietzing,48.17288,16.29841,Private room,18,2,5,2018-11-18,0.08,1,0,0,
21239136,Superhost Charming Residence near central station,103028422,Gurvinder & Rosie,,Favoriten,48.16544,16.38148,Entire home/apt,84,2,62,2022-07-08,1.00,11,78,2,
21857830,Quiet located flat next to Naschmarkt / Karlsplatz,120773446,Eva,,Margareten,48.18606,16.35852,Entire home/apt,39,3,3,2018-01-01,0.05,1,0,0,
21858253,"Bright and Spacious 84m², 3 Bedroom Apartment",131671188,Michael,,Alsergrund,48.2257,16.3501,Entire home/apt,128,1,93,2022-11-27,1.51,14,355,24,
21239952,Papageno´s Luxury Hideout,874937,Martin,,Landstra§e,48.20071,16.38618,Entire home/apt,270,2,56,2022-11-27,1.38,7,345,40,
21241062,Vienna Living Apartments - Stephansdom Top 7,23537323,Ingo,,Innere Stadt,48.20905,16.37605,Entire home/apt,1000,1,29,2022-03-28,0.49,12,4,1,
21858936,"Gorgeous, quiet and bright Studio close to center",453599669,Erik & Edgar,,Alsergrund,48.21764,16.34964,Entire home/apt,75,2,216,2022-11-27,3.52,8,41,32,
21252415,Schöne Altbauwohnung 79m²  bright 3 Room Apartment,131671188,Michael,,Alsergrund,48.2257,16.3501,Entire home/apt,145,1,71,2022-07-04,1.14,14,315,4,
21861180,Penthouse apartment walk to city center,9063419,Bruno,,Mariahilf,48.1927,16.3543,Private room,87,1,3,2019-04-28,0.06,2,315,0,
21862074,House of Dior - High Street Suite #7,114310330,High Street Suites,,Innere Stadt,48.20967,16.36904,Entire home/apt,376,2,33,2022-10-12,0.54,9,9,4,
21257074,Sweet central rooftop apartment,48176602,Maria Anna,,Neubau,48.20355,16.34035,Entire home/apt,50,2,20,2022-11-25,0.52,1,17,11,
21862917,Best Vienna Apartment 2 minutes from Metro,159474881,Mike,,Leopoldstadt,48.21521,16.41334,Entire home/apt,46,1,127,2020-03-08,2.07,2,0,0,
21708884,Ruhe im Vierten,158046735,Moritz,,Wieden,48.19392,16.37638,Private room,98,7,0,,,1,90,0,
21259796,Whole appartment in a charming viennese district,36302035,Marie,,Neubau,48.2032,16.35001,Entire home/apt,115,2,19,2019-06-10,0.31,1,0,0,
21709821,Stylish & Green Apartment close to City Centre,84347206,Niklas,,Leopoldstadt,48.22052,16.38468,Entire home/apt,90,2,5,2018-07-23,0.08,1,0,0,
21863296,Cosy Room at Naschmarkt,20513653,Raffaele,,Margareten,48.19623,16.35902,Private room,27,1,3,2017-12-03,0.05,1,0,0,
21261201,"Cosy ""Altbau"" Apartment",106031511,Astrid,,Margareten,48.1862,16.36018,Entire home/apt,65,2,158,2022-11-24,2.51,2,20,46,
21865496,Charming room in a central aristocratic apartment,2764320,Borislav & Aneta,,Mariahilf,48.19652,16.35136,Private room,69,2,154,2022-09-30,2.52,3,31,7,
21873619,House of Dior - High Street Suite #5,114310330,High Street Suites,,Innere Stadt,48.20985,16.36669,Entire home/apt,452,2,17,2019-10-29,0.28,9,8,0,
21873784,House of Dior - High Street Suite #6,114310330,High Street Suites,,Innere Stadt,48.21001,16.36707,Entire home/apt,409,2,31,2022-11-09,0.51,9,11,5,
21710351,Best Apartment,68060871,Ahmad,,Ottakring,48.20996,16.33184,Entire home/apt,70,1,0,,,1,0,0,
21711999,King Apartment II,2967596,Philipp,,Whring,48.22738,16.34046,Entire home/apt,123,2,74,2022-12-08,1.23,2,210,23,
21271039,Deluxe Apartment with Patio- Gold Empire (Apartment Nr. 5),153864304,Nadland Immoinvest,,Brigittenau,48.23879,16.38534,Entire home/apt,205,1,0,,,19,346,0,
21271043,Deluxe Studio withy balcony - Blue Danube (Apartment Nr. 35),153864304,Nadland Immoinvest,,Brigittenau,48.23864,16.38703,Entire home/apt,205,1,1,2022-08-28,0.28,19,356,1,
21277940,Effortless Elegance in the Historic 9th District of Vienna,5043685,Alice,,Alsergrund,48.22023,16.3601,Entire home/apt,159,2,154,2022-12-04,2.47,1,298,47,
21712274,from a shop to a small and flexible studio,120904199,Andre,,Meidling,48.1744,16.33378,Entire home/apt,30,2,53,2020-03-01,0.87,1,0,0,
21712370,Central  Room to Enjoy,4921306,Christina,,Mariahilf,48.1931,16.34259,Private room,45,2,14,2019-12-14,0.23,2,0,0,
21875162,10 min to City Center: Spacious City Apartment,27392202,Josef A,,Alsergrund,48.22036,16.36767,Entire home/apt,88,1,131,2020-03-09,2.17,1,12,0,
21878468,Top Studio Apartment 10 min to City Center,159474881,Mike,,Leopoldstadt,48.21506,16.41131,Entire home/apt,52,1,134,2019-08-24,2.18,2,0,0,
21289245,Jimmy's Apartments Siena (2-Bedroom Suite),151274765,Jimmys,,Meidling,48.16785,16.31951,Entire home/apt,177,2,7,2022-10-09,0.11,17,290,3,
21880591,Your home away from home in Vienna!,23157326,Diana,,Ottakring,48.2146,16.30557,Entire home/apt,50,5,16,2022-12-03,0.26,1,52,2,
21294578,Lovely Belvedere Area Flat,4865438,Daniela,,Landstra§e,48.19241,16.39088,Entire home/apt,99,7,31,2022-09-29,0.52,23,200,6,
21888644,Elegant modern flat in the heart of Vienna,4164853,Egi,,Wieden,48.19629,16.3646,Entire home/apt,130,4,41,2019-12-20,0.68,1,45,0,
21715680,"Tasteful french-door flat, luxury-bed, central/hip",69773375,Andrin,,Neubau,48.20377,16.34239,Entire home/apt,85,10,7,2020-02-29,0.16,1,0,0,
21297492,Chices Alt Wiener Appartment  Postgasse 13 1010 W,55782845,Konstantin,,Innere Stadt,48.20964,16.37892,Entire home/apt,134,2,140,2022-11-27,2.29,1,118,48,
21726424,Sunny Appartment in the Center of Vienna!,25224579,Patrick,,Landstra§e,48.19697,16.39587,Entire home/apt,39,5,6,2018-10-15,0.10,1,0,0,
21726874,"Apartment with living room, 2 bedrooms and balcony",9403216,Josef,,Favoriten,48.17389,16.37511,Entire home/apt,138,5,101,2022-12-11,1.65,35,133,19,
21897940,Top Wohnung in absolut Top Lage,64959206,Daniele,,Neubau,48.20375,16.35123,Entire home/apt,75,2,0,,,1,0,0,
21304422,Spittelberg 2 Bedroom Apartment,129829780,Aliz,,Neubau,48.20382,16.35522,Hotel room,174,2,61,2022-11-25,1.05,12,48,12,
21904291,großzügiges Apartment 88m²,143888695,Martin,,Simmering,48.18224,16.40718,Entire home/apt,80,1,13,2022-10-23,0.21,2,214,1,
21305511,comfort and privacy,154051670,Veronika,,Meidling,48.18374,16.34311,Entire home/apt,20,1,0,,,1,0,0,
21925283,Mini-Wohnung zentral und verkehrsgünstig,1848127,Daniel,,Ottakring,48.20546,16.3317,Entire home/apt,40,2,5,2018-06-01,0.08,1,0,0,
21732041,Cozy Jewel,32196086,Sabina,,Neubau,48.20421,16.3385,Entire home/apt,72,2,133,2022-12-06,2.17,2,321,38,
21744038,COMPACT Apartment TOP 17,29176864,Zoya,,Alsergrund,48.22421,16.36563,Entire home/apt,85,3,40,2022-11-27,0.65,15,164,15,
21306570,Gem of Viennese Midcentury Design,43661438,Martin,,Dbling,48.25427,16.3419,Entire home/apt,108,2,10,2022-08-19,0.17,1,214,3,
21747458,"moderne 2-Zimmerwohnung, ideal für Sightseeing",40696615,Gerhild,,Meidling,48.1758,16.33353,Entire home/apt,46,2,11,2022-05-30,0.18,1,40,3,
21930888,Cosy Apartment smart and beautiful near Schönbrunn,8169449,Lisa,,Penzing,48.18847,16.31131,Entire home/apt,75,1,37,2022-12-03,0.76,1,167,9,
21320310,"""City Hall"" Romantic Junior Suite",150083364,Franzi,,Josefstadt,48.20824,16.35116,Entire home/apt,99,2,290,2022-11-29,4.68,2,58,64,
21934038,★Modern Newly Designed Apartment★ in hip area,4695515,Michael,,Margareten,48.19238,16.36008,Entire home/apt,78,2,133,2022-11-27,2.18,8,127,30,
21748651,Bright modern apartment in heart of Vienna,157954280,Christoph,,Alsergrund,48.21641,16.34797,Entire home/apt,35,1,1,2017-11-18,0.02,1,0,0,
21322613,"Quiet ""City Hall"" Apartment",150083364,Franzi,,Josefstadt,48.20931,16.35296,Entire home/apt,118,2,241,2022-11-28,3.88,2,121,52,
21943659,Two-Bedroom Apartment with Terrace - Naschmarkt,157500977,Mai,,Mariahilf,48.19696,16.3558,Entire home/apt,214,3,89,2022-11-23,1.46,17,309,31,
21336033,Beautiful home in Wien with 3 Bedrooms and WiFi,153915560,Novasol,,Donaustadt,48.22481,16.44141,Entire home/apt,437,28,3,2022-10-09,0.31,2,17,3,
21943698,Studioapartment Alsergrund,160168258,Andrea,,Alsergrund,48.22387,16.35763,Entire home/apt,73,5,13,2022-11-02,0.21,2,88,4,
21948614,Apartment Landstraße,160168258,Andrea,,Landstra§e,48.19917,16.39883,Entire home/apt,74,5,16,2022-08-04,0.28,2,161,5,
21749291,"Chambre privée à côte du ""Museum Quartier"".",158442072,Pascal,,Neubau,48.20266,16.35918,Private room,33,1,293,2022-07-02,4.77,1,0,44,
21348709,Stylish apartment in the hippest district of town,154526260,Ross,,Neubau,48.20669,16.34698,Entire home/apt,69,1,309,2022-12-11,5.03,1,274,71,
21756842,Casa Sandrita - Your little gem in the city,420920,Sandra,,Josefstadt,48.21501,16.34325,Entire home/apt,98,3,40,2022-11-06,0.65,1,137,7,
21760974,"Apartment, 50 m2, not far from centre",51490331,Irina,,Donaustadt,48.23384,16.41312,Entire home/apt,45,2,17,2018-12-30,0.28,1,0,0,
21953509,Room for one person,160079973,Stefan,,Penzing,48.20818,16.24944,Private room,20,1,0,,,1,0,0,
21351830,Großzügiges 85qm Apartment. 15 Min. to Citycenter.,154549337,Andreas,,Ottakring,48.214,16.31914,Entire home/apt,75,3,92,2022-11-21,1.50,1,62,18,
21953602,Unique flat near Schönbrunn,160266490,Wg,,Meidling,48.1816,16.32047,Private room,30,2,7,2018-03-20,0.12,1,0,0,
21954519,Spittelberg 1 Bedroom Apartment,129829780,Aliz,,Neubau,48.20582,16.35583,Hotel room,161,2,5,2022-10-09,0.10,12,57,3,
21762063,"Classic 19th Century, central & quiet (1)",29494065,Amadeus,,Hernals,48.22013,16.32986,Entire home/apt,50,5,15,2022-01-01,0.25,12,6,1,
21367178,Work live and feel good in the third district,62606668,Barbara,,Landstra§e,48.19585,16.39232,Entire home/apt,49,5,35,2020-09-17,0.56,2,4,0,
21762727,Vienna Apartment/Green and Calm Area/NearTheCentre,86010970,Maria,,Simmering,48.16293,16.46315,Entire home/apt,70,4,0,,,1,0,0,
21954845,Gemütliches cooles Apartment. 12min ins Zentrum,35614443,Margit & Herbert,,Simmering,48.17149,16.41696,Entire home/apt,96,2,134,2022-01-11,2.20,4,40,2,
21380092,Top floor apartment in the hippest district,81718873,Radu,,Neubau,48.20606,16.34356,Entire home/apt,73,30,33,2020-01-05,0.53,1,0,0,
21956536,Designer Apartment. Modern Luxury. Top Location.,1557725,Kurt & Sabine,,Margareten,48.18956,16.35513,Entire home/apt,160,3,120,2022-11-27,1.97,4,271,32,
21764793,Bel Air Schönbrunn,150446874,Manfred,,Hietzing,48.18425,16.27815,Private room,24,3,101,2022-12-11,1.65,2,320,28,
21765966,Schönbrunnähe TOP 1,27610444,Harald,,Penzing,48.18832,16.30432,Entire home/apt,60,4,52,2020-01-04,0.85,3,74,0,
21383356,Nice Viennese Apartement near City Centre & Castle,143669966,Oliver,,Rudolfsheim-Fnfhaus,48.19179,16.32901,Entire home/apt,57,4,207,2022-12-05,3.34,7,344,28,
21388932,"Big, cozy apartment",1999667,Isabel-Luisa,,Alsergrund,48.22657,16.35307,Entire home/apt,50,2,2,2018-04-16,0.03,1,0,0,
21766759,"Charmante, gemütliche Wiener Altbauwohnung",46834593,Alexander,,Rudolfsheim-Fnfhaus,48.19141,16.33217,Entire home/apt,59,2,4,2019-12-14,0.07,1,159,0,
21958677,Fully equipped apartment near Schönbrunn Palace,82647435,Stefan,,Rudolfsheim-Fnfhaus,48.1955,16.31415,Entire home/apt,35,1,10,2019-01-04,0.16,1,0,0,
21958703,Ruhiges Zimmer in sehr guter Lage,160304335,Martina & Martin,,Brigittenau,48.23005,16.36967,Private room,40,1,2,2018-02-18,0.03,1,0,0,
21389272,Quiet apartment with terrace,154936803,Petruna,,Liesing,48.13709,16.26648,Entire home/apt,95,2,14,2022-08-19,0.23,1,353,2,
21393457,Delve into the Delights of Vienna from Polished Apartment,16890364,Florian,,Brigittenau,48.23052,16.37567,Entire home/apt,95,4,129,2022-11-23,2.07,1,155,22,
21963267,Traditional viennese living (luxurious facilities),41273757,Gerhard,,Brigittenau,48.23075,16.37468,Entire home/apt,58,3,31,2018-10-30,0.56,1,14,0,
21776753,Wohnung mit exklusiven Komfort in zentraler Lage,158668569,DaVi,,Landstra§e,48.18965,16.39725,Entire home/apt,64,2,133,2020-10-01,2.19,1,0,0,
21778031,"Cosy room in shared flat, close to U2 and U1",87806238,Magdalena,,Leopoldstadt,48.22137,16.40399,Private room,29,7,0,,,1,0,0,
21394673,Smart studio-apartment close to Westbahnhof,154986083,Josefine,,Ottakring,48.20853,16.3276,Entire home/apt,28,90,9,2018-08-19,0.14,1,88,0,
21963391,Cozy flat in 18th district,160276528,Eren,,Whring,48.22516,16.3432,Private room,90,1,1,2017-11-29,0.02,1,0,0,
22122861,"Zimmer am Wienfluss (d), im Herzen von Wien",152843284,Luisa,,Margareten,48.19388,16.35506,Private room,60,2,77,2022-11-12,1.28,4,66,6,
22131991,Gorgeous Flat only 15 min to center,161671301,Besa,,Favoriten,48.17282,16.37676,Entire home/apt,110,2,75,2022-08-18,1.24,1,358,5,
21964360,"Simple & functional, close to center (1-5 people)",16738060,Volkan,,Margareten,48.18741,16.36354,Entire home/apt,40,1,44,2021-10-08,0.72,1,0,0,
21782455,comfy flat with garden,12574381,Saskja,,Brigittenau,48.23259,16.37785,Entire home/apt,43,14,0,,,1,0,0,
21784301,Loft-Zimmer im Herzen Wiens,60735907,Christoph,,Margareten,48.18428,16.3459,Private room,18,14,1,2018-08-14,0.02,1,0,0,
22134205,!! Modern Studio next to Prater with great view !!,126748557,Vitaliy,,Leopoldstadt,48.21607,16.41244,Entire home/apt,39,1,5,2018-03-25,0.08,1,0,0,
21793500,Rooftop Apartment 25-  with balcony and view,153864304,Nadland Immoinvest,,Brigittenau,48.24091,16.38558,Entire home/apt,205,1,2,2021-01-01,0.04,19,345,0,
21795114,Little Appartment Vienna,37205555,Andreas,,Floridsdorf,48.25636,16.40892,Entire home/apt,49,2,191,2022-08-06,3.11,3,0,5,
21969651,Cosy treehouse-room within best district in town,147098447,Julia Alba,,Alsergrund,48.21828,16.36421,Private room,70,2,2,2018-02-03,0.03,1,0,0,
22134678,beautiful place w piano close to city-center,11095112,Violetta,,Leopoldstadt,48.22026,16.39908,Entire home/apt,68,1,105,2021-09-08,1.77,1,0,0,
21971840,Top Lage,160416815,Ruslan,,Innere Stadt,48.2109,16.36674,Entire home/apt,140,4,12,2018-08-31,0.20,1,0,0,
22417994,Cozy bright room in the center of Vienna,115903034,Anna,,Alsergrund,48.22839,16.35264,Private room,30,1,0,,,1,0,0,
22144010,Yan & Nana's cosy home (7 min to city center),82970285,Nana&Yan,,Landstra§e,48.18802,16.3999,Entire home/apt,91,3,26,2022-11-27,4.04,1,173,26,
22418269,Skyflats Vienna Ring View,20068276,Wilfried,,Leopoldstadt,48.22081,16.371,Entire home/apt,283,30,30,2022-10-30,0.53,9,216,2,
22418364,Urban delight,164106611,Claudia,,Wieden,48.19581,16.36557,Entire home/apt,72,2,38,2022-12-04,0.63,1,316,15,
21974141,"Spacious, fairly central & very Viennese",123991343,Sophie,,Dbling,48.23261,16.3525,Private room,44,3,18,2021-11-07,0.29,1,0,0,
21974630,Spacious room in the city center,124408795,Markus,,Mariahilf,48.19863,16.35251,Private room,57,2,7,2022-09-21,0.12,1,0,5,
21974746,Bask in the Sunlight at a Scandi-Inspired City Sanctuary,101790378,Derwin & Elisabeth,,Leopoldstadt,48.22333,16.38471,Entire home/apt,74,2,188,2020-11-03,3.08,1,0,0,
22144101,7 Pastell and Cosy flat in the backyard!,16541872,Nadina,,Leopoldstadt,48.22157,16.38698,Entire home/apt,110,3,21,2022-11-20,0.35,16,365,3,
22148104,Sehr schönes Appartement am Donaukanal,143669966,Oliver,,Brigittenau,48.22629,16.36849,Entire home/apt,71,4,224,2022-12-03,3.70,7,346,38,
22420146,Comfy City Center Apartment,154094571,Martin,,Leopoldstadt,48.21907,16.40292,Entire home/apt,40,2,7,2018-07-29,0.12,1,0,0,
22150866,Charming city appartment in best location,10852706,Gebhard,,Mariahilf,48.19795,16.3553,Entire home/apt,78,2,221,2022-12-10,3.80,1,175,71,
22426047,COSY STUDIO with balcony near Prater,50945012,Easy Flat TEAM,,Leopoldstadt,48.21023,16.40942,Entire home/apt,112,1,43,2022-10-16,0.71,50,324,2,
21979560,Wunderschöne Loggia-Wohnung im Herzen Wiens,121486098,Christina,,Josefstadt,48.20761,16.34584,Entire home/apt,30,1,0,,,1,0,0,
21980000,MSQ Belvedere - 2 room apt. - main train station,35014653,Sebastian,,Wieden,48.18979,16.37595,Entire home/apt,84,1,405,2022-12-07,6.61,2,262,88,
22157414,"Warm , positive private room in center of vienna",129363135,Saviz,,Margareten,48.19279,16.36099,Private room,57,2,247,2022-12-11,4.09,1,157,58,
21980882,Room in the middle of Vienna with beautiful view,85660514,Alexandra,,Leopoldstadt,48.21371,16.38692,Private room,20,1,1,2017-12-03,0.02,1,0,0,
22428468,NICE STUDIO with balcony near Prater,50945012,Easy Flat TEAM,,Leopoldstadt,48.21108,16.41031,Entire home/apt,112,1,45,2021-10-24,0.75,50,324,0,
22428469,AIRY STUDIO with balcony near Prater,50945012,Easy Flat TEAM,,Leopoldstadt,48.21108,16.41031,Entire home/apt,112,1,35,2022-06-25,0.58,50,340,2,
22158350,Central flat between Naschmarkt and Schönbrunn,3567603,Franziska,,Mariahilf,48.18968,16.34909,Entire home/apt,68,3,0,,,1,0,0,
22428691,OPEN STUDIO near Messe Exhibition Center/Prater/WU,50945012,Easy Flat TEAM,,Leopoldstadt,48.21191,16.41147,Entire home/apt,112,1,38,2022-09-21,0.63,50,345,7,
22428725,Gorgeous Viennese Apartment/10 min to City Center,15594055,Siegfried,,Neubau,48.20408,16.34167,Entire home/apt,62,1,299,2022-11-27,4.95,4,154,65,
21994867,Special price for one person in center. 市中心特价单人间,152023434,Du,,Leopoldstadt,48.22016,16.36949,Private room,25,1,47,2020-02-27,0.79,2,0,0,
21998454,90m2 zentral gelegen,29870801,Alexa,,Landstra§e,48.20161,16.38551,Entire home/apt,157,3,74,2022-11-27,1.22,3,338,23,
22161713,"sunny, quiet, central and familiy friendly flat",161869058,Moritz,,Neubau,48.20509,16.33873,Entire home/apt,99,3,70,2022-11-01,1.16,1,5,11,
22003481,Rooftop-Loft-Apartment near Schönbrunn,39067889,Martin,,Rudolfsheim-Fnfhaus,48.18948,16.3241,Entire home/apt,65,3,3,2018-05-21,0.05,2,0,0,
22003853,"Central, stylish city apartement - safe area",27375385,Christina Pia-Marie & Mädels,,Josefstadt,48.20892,16.34808,Entire home/apt,222,2,163,2022-12-07,2.78,1,276,44,
22004505,Nice apartment | Contactless CheckIn by Smartphone,124673420,Sebastian,,Penzing,48.19862,16.30808,Entire home/apt,100,2,187,2022-12-06,3.10,3,72,42,
22162000,Luxury Living in the Heart of Vienna,92114275,Nathalie,,Innere Stadt,48.21446,16.36713,Entire home/apt,260,2,7,2018-12-26,0.12,1,0,0,
22169019,Central cosy flat close to Schönbrunn Palace!,44615650,Rupert,,Rudolfsheim-Fnfhaus,48.19734,16.31902,Entire home/apt,41,2,16,2019-10-24,0.27,1,0,0,
22440382,"Vienna Melange - new, nice flat in City center",160752968,Marina,,Mariahilf,48.19805,16.35496,Entire home/apt,95,1,19,2022-07-03,0.32,3,347,3,
22169891,Vienna Urban Flat Top 15,161228192,Miriam,,Hernals,48.22013,16.336,Entire home/apt,70,5,19,2021-08-31,0.31,2,263,0,
22441684,Sunset Presidential Apartment,31271400,Parkview Residences,,Landstra§e,48.20232,16.38323,Entire home/apt,399,3,3,2019-06-16,0.06,16,0,0,
22171503,"Spacious Flat in 3rd district, up to 6 pax",136912964,Klara,,Landstra§e,48.19699,16.40411,Entire home/apt,74,2,2,2018-01-02,0.03,3,0,0,
22009697,Lovely Appartment,160721862,Claudio,,Dbling,48.25665,16.36406,Entire home/apt,79,2,2,2019-01-01,0.04,1,0,0,
22173510,Bel Air Schönbrunn / Premium,150446874,Manfred,,Hietzing,48.18544,16.27914,Private room,28,3,82,2022-12-05,1.35,2,350,25,
22175923,Dachgeschoßwohng / Balkon mit Blick Stephansdom,161996180,Alexander,,Alsergrund,48.22618,16.35746,Private room,40,1,0,,,1,0,0,
22014232,Vienna secession nice new flat in City Center,160752968,Marina,,Mariahilf,48.19852,16.35746,Entire home/apt,98,1,31,2022-11-02,0.51,3,351,8,
22441709,Cozy apartment close to Schloss Schönbrunn Palace,32015062,Ines,,Penzing,48.19072,16.30624,Entire home/apt,93,3,71,2022-12-07,1.21,1,166,20,
22177061,City Center Apartment Vienna,53899148,Emi,,Neubau,48.20596,16.35471,Entire home/apt,108,2,272,2022-11-28,4.60,1,255,73,
22442524,COSY FLAT/w. terrace near Naschmarkt and Centre,50945012,Easy Flat TEAM,,Margareten,48.1916,16.35451,Entire home/apt,190,2,125,2022-05-09,2.08,50,261,5,
22181273,"2 Zimmer Wohnung, Nähe Schloss Belvedere",43593560,Martina,,Landstra§e,48.18847,16.38977,Entire home/apt,50,5,1,2019-12-11,0.03,1,0,0,
22459546,Bright and spacious room in a green district,44010053,Carlos Mauricio,,Dbling,48.24698,16.3458,Private room,15,1,3,2018-02-19,0.05,1,0,0,
22460374,Große Ferienwohnung in Wien,8792215,Hannelore,,Brigittenau,48.235,16.37425,Entire home/apt,55,2,0,,,1,0,0,
